54,0.6574067356918981,8,7,0
52,0.7419777247015376,7,7,0
60,0.7872332530219851,8,7,0
3,3.5339386527261234,54,18,0
5,3.0379733499304598,66,14,0
32,1.4309945051901987,17,13,0
16,1.7519283287286838,17,20,0
3,100.77770333637363,287,125,0
4,2.8649712371192835,140,6,0
5,3.84052586173049,69,12,0
16,3.1206182276733148,17,22,0
13,6.993108962339955,38,19,0
19,6.434851279949178,27,25,0
5,2.902236622513218,27,27,0
10,7.294760879773559,139,6,0
5,3.0416232835204937,75,18,0
5,3.3472253282586966,70,21,0
67,4.296173164048949,33,24,0
16,3.2453029990571904,27,28,0
13,0.8395510436096866,9,12,0
13,10.384486416477122,145,16,0
10,2.180109386810968,20,19,0
30,4.290142992905135,27,27,0
25,0.9302596890961764,7,12,0
4,0.5224443017620878,3,30,0
1,265.2743201763052,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3920412225995398,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5681327535298575,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.25801234834569203,4,5,0
4,0.3462699217153907,13,3,0
7,1.737481214510891,17,17,0
8,3.9895142000006856,54,18,0
6,4.737546005401864,72,18,0
7,6.113945313493745,91,18,0
20,7.524425182945255,108,16,0
33,4.001285487318169,22,22,0
3,8.564938348753813,128,31,0
7,5.244096453189566,140,5,0
60,0.5937190760222202,7,7,0
55,0.6375746890391956,8,7,0
57,0.6069914300982827,8,7,0
52,0.7419777247015376,7,7,0
60,0.7872332530219851,8,7,0
3,3.5339386527261234,54,18,0
5,3.0379733499304598,66,14,0
32,1.4309945051901987,17,13,0
16,1.7519283287286838,17,20,0
3,100.70629906067094,287,125,0
4,2.8649712371192835,140,6,0
5,3.8664758786352125,69,12,0
16,3.1206182276733148,17,22,0
14,6.992609594638659,38,19,0
19,6.434851279949178,27,25,0
5,2.902236622513218,27,27,0
10,7.294760879773559,139,6,0
5,3.0416232835204937,75,18,0
5,3.3472253282586966,70,21,0
67,4.296173164048949,33,24,0
16,3.2453029990571904,27,28,0
13,0.8395510436096866,9,12,0
13,10.384486416477122,145,16,0
10,2.180109386810968,20,19,0
30,4.290142992905135,27,27,0
25,0.9302596890961764,7,12,0
4,0.5224443017620878,3,30,0
1,265.2199318082586,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3920412225995398,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5681327535298575,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.25801234834569203,4,5,0
4,0.3462699217153907,13,3,0
7,1.737481214510891,17,17,0
8,3.9895142000006856,54,18,0
6,4.737546005401864,72,18,0
7,6.113945313493745,91,18,0
20,7.524425182945255,108,16,0
33,4.001285487318169,22,22,0
3,8.564938348753813,128,31,0
7,5.244096453189566,140,5,0
60,0.5937190760222202,7,7,0
55,0.6375746890391956,8,7,0
57,0.6069914300982827,8,7,0
52,0.7419777247015376,7,7,0
60,0.7872332530219851,8,7,0
3,3.5339386527261234,54,18,0
5,3.0379733499304598,66,14,0
32,1.4309945051901987,17,13,0
16,1.7519283287286838,17,20,0
3,100.77284977271147,287,125,0
4,2.8649712371192835,140,6,0
5,3.8664758786352125,69,12,0
16,3.1206182276733148,17,22,0
14,6.992609594638659,38,19,0
19,6.434851279949178,27,25,0
5,2.902236622513218,27,27,0
10,7.294760879773559,139,6,0
5,3.0416232835204937,75,18,0
5,3.3472253282586966,70,21,0
67,4.296173164048949,33,24,0
16,3.2453029990571904,27,28,0
13,0.8395510436096866,9,12,0
13,10.384486416477122,145,16,0
10,2.180109386810968,20,19,0
30,4.290142992905135,27,27,0
25,0.9302596890961764,7,12,0
4,0.5224443017620878,3,30,0
1,265.28855568511733,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3920412225995398,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5681327535298575,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.25801234834569203,4,5,0
4,0.3462699217153907,13,3,0
7,1.737481214510891,17,17,0
8,3.9895142000006856,54,18,0
6,4.737546005401864,72,18,0
7,6.113945313493745,91,18,0
20,7.524425182945255,108,16,0
33,4.001285487318169,22,22,0
3,8.564938348753813,128,31,0
7,5.244096453189566,140,5,0
60,0.5937190760222202,7,7,0
55,0.6375746890391956,8,7,0
57,0.6069914300982827,8,7,0
52,0.7419777247015376,7,7,0
60,0.7872332530219851,8,7,0
3,3.5339386527261234,54,18,0
5,3.0379733499304598,66,14,0
32,1.4309945051901987,17,13,0
16,1.7519283287286838,17,20,0
3,100.77284977271147,287,125,0
4,2.8649712371192835,140,6,0
5,3.8664758786352125,69,12,0
16,3.1206182276733148,17,22,0
14,6.992609594638659,38,19,0
19,6.434851279949178,27,25,0
5,2.902236622513218,27,27,0
10,7.294760879773559,139,6,0
5,3.0416232835204937,75,18,0
5,3.3472253282586966,70,21,0
67,4.296173164048949,33,24,0
16,3.2453029990571904,27,28,0
13,0.8395510436096866,9,12,0
13,10.384486416477122,145,16,0
10,2.180109386810968,20,19,0
30,4.290142992905135,27,27,0
25,0.9302596890961764,7,12,0
4,0.5224443017620878,3,30,0
1,265.28855568511733,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3920412225995398,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5681327535298575,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.25801234834569203,4,5,0
2,0.29946805534607385,13,3,0
7,1.737481214510891,17,17,0
7,3.9503554083469896,54,18,0
6,4.645233812357938,72,18,0
7,6.113945313493745,91,18,0
3,0.3293064274067222,10,3,0
25,2.834711049951735,22,12,0
26,2.9031826310748645,22,12,0
8,5.919921914066382,140,6,0
57,0.6277650696833651,7,7,0
52,0.6972680682519639,8,7,0
52,0.6620981755476948,8,7,0
23,0.7683564156063707,8,7,0
62,0.7632368151660565,8,7,0
3,3.394787029393288,54,18,0
14,7.324202493080612,38,19,0
20,6.5963247204381315,26,24,0
23,2.3019201824573203,15,14,0
23,2.273424211081044,15,15,0
8,7.042797062280643,140,6,0
7,3.183797930272175,66,13,0
41,1.4714091882565246,17,13,0
18,1.7622716868828465,17,20,0
7,6.296940991445644,140,6,0
15,3.232659600675546,17,22,0
13,7.828019192492068,38,19,0
19,6.381557350511674,27,25,0
7,83.14346189919704,143,143,0
7,6.309456483973622,140,5,0
7,5.583369333198637,140,5,0
4,2.8935605224263914,75,18,0
5,3.5408040130513205,70,21,0
58,4.297853891265447,33,24,0
15,3.6639482899131637,27,28,0
13,0.8395510436096866,9,12,0
13,10.384486416477122,145,16,0
10,2.180109386810968,20,19,0
30,4.290142992905135,27,27,0
25,0.9302596890961764,7,12,0
4,0.5224443017620878,3,30,0
1,273.06732631742597,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3920412225995398,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5681327535298575,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.25801234834569203,4,5,0
2,0.29946805534607385,13,3,0
7,1.737481214510891,17,17,0
7,3.9503554083469896,54,18,0
6,4.692124411347554,72,18,0
7,6.113945313493745,91,18,0
3,0.3293064274067222,10,3,0
25,2.834711049951735,22,12,0
26,2.9031826310748645,22,12,0
8,5.919921914066382,140,6,0
61,0.6098351078351212,7,7,0
56,0.6607302770239962,8,7,0
52,0.6620981755476948,8,7,0
23,0.7683564156063707,8,7,0
62,0.7632368151660565,8,7,0
3,3.4017699127176146,54,18,0
14,7.045642984294753,38,19,0
20,6.5963247204381315,26,24,0
23,2.3019201824573203,15,14,0
23,2.273424211081044,15,15,0
8,7.025559506063001,140,6,0
7,3.127147442346235,66,13,0
41,1.4714091882565246,17,13,0
18,1.7134901908527707,17,20,0
7,6.296940991445644,140,6,0
15,3.232659600675546,17,22,0
13,7.828019192492068,38,19,0
19,6.381557350511674,27,25,0
7,83.25978390559331,143,143,0
7,6.309456483973622,140,5,0
7,5.583369333198637,140,5,0
4,2.8935605224263914,75,18,0
5,3.557838075912995,70,21,0
59,4.291360061592975,33,24,0
15,3.6639482899131637,27,28,0
13,0.8395510436096866,9,12,0
13,10.384486416477122,145,16,0
10,2.180109386810968,20,19,0
30,4.290142992905135,27,27,0
25,0.9302596890961764,7,12,0
4,0.5224443017620878,3,30,0
1,272.8763341773475,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3920412225995398,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5681327535298575,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.2512804307764379,4,5,0
2,0.3047222816888117,13,3,0
7,1.768242214426659,17,17,0
8,3.7350932269417063,54,18,0
4,9.711451011947098,166,18,0
3,0.3293064274067222,10,3,0
25,2.834711049951735,22,12,0
23,2.848524780845071,22,12,0
6,8.15176828482176,140,6,0
58,0.6625535141350567,7,7,0
17,0.669417561103051,8,7,0
20,0.7311598245070574,8,7,0
47,0.8311142764152609,7,7,0
55,0.7515215805000984,8,7,0
4,3.5395889621244616,54,18,0
11,6.150501555661964,38,19,0
18,6.168133614614836,26,24,0
25,1.8656737123564138,15,14,0
24,2.2432224834740144,15,15,0
12,0.9224290666118612,11,4,0
5,2.2869219973641908,140,6,0
6,3.175801146985066,66,13,0
72,1.449827017605231,17,13,0
17,1.8300691757539205,17,20,0
15,3.2184232601964124,17,22,0
12,6.779879234347936,38,19,0
19,6.654459917697403,27,24,0
7,78.7085244741106,143,137,0
7,6.9565654796719825,140,5,0
6,4.247725734775531,140,5,0
5,3.1413174168003852,75,18,0
5,3.5951136926136353,70,21,0
32,4.373518565210832,33,24,0
16,4.032199252936774,27,28,0
13,0.8049780832103302,9,12,0
8,10.01562088458736,145,17,0
5,1.9835676750682965,20,19,0
21,4.283289148251022,27,27,0
13,0.9093445493346362,8,12,0
4,0.22473792471984785,3,30,0
1,257.89658082735036,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.0262323092757257,29,15,0
4,1.390786380920182,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5332901081973815,15,15,0
36,1.5914925965713784,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.2512804307764379,4,5,0
2,0.3047222816888117,13,3,0
6,1.5628604090614668,17,17,0
8,3.7350932269417063,54,18,0
4,9.61399572637541,166,18,0
3,0.3293064274067222,10,3,0
25,2.834711049951735,22,12,0
23,2.848524780845071,22,12,0
6,8.15176828482176,140,6,0
58,0.6625535141350567,7,7,0
17,0.669417561103051,8,7,0
20,0.7311598245070574,8,7,0
47,0.8311142764152609,7,7,0
55,0.7515215805000984,8,7,0
4,3.5395889621244616,54,18,0
11,6.150501555661964,38,19,0
18,6.168133614614836,26,24,0
25,1.8656737123564138,15,14,0
24,2.2432224834740144,15,15,0
12,0.9224290666118612,11,4,0
5,2.2869219973641908,140,6,0
6,3.175801146985066,66,13,0
72,1.449827017605231,17,13,0
17,1.8300691757539205,17,20,0
15,3.2184232601964124,17,22,0
12,6.615057668121435,38,19,0
19,6.654459917697403,27,24,0
7,78.7085244741106,143,137,0
7,6.9565654796719825,140,5,0
6,4.3544048837239,140,5,0
5,3.1413174168003852,75,18,0
5,3.5951136926136353,70,21,0
32,4.373518565210832,33,24,0
16,4.032199252936774,27,28,0
13,0.8049780832103302,9,12,0
10,9.931915332679845,145,16,0
5,1.9835676750682965,20,19,0
21,4.283289148251022,27,27,0
13,0.9093445493346362,8,12,0
4,0.22473792471984785,3,30,0
1,260.4987210892748,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3421979043202523,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5477869729323699,15,15,0
36,1.6148192309212808,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.2512804307764379,4,5,0
2,0.3047222816888117,13,3,0
6,1.5628604090614668,17,17,0
8,3.7350932269417063,54,18,0
4,9.61399572637541,166,18,0
3,0.3293064274067222,10,3,0
25,2.834711049951735,22,12,0
23,2.848524780845071,22,12,0
6,8.15176828482176,140,6,0
58,0.6625535141350567,7,7,0
17,0.669417561103051,8,7,0
20,0.7311598245070574,8,7,0
47,0.8311142764152609,7,7,0
55,0.7515215805000984,8,7,0
4,3.5395889621244616,54,18,0
11,6.150501555661964,38,19,0
18,6.168133614614836,26,24,0
25,1.8656737123564138,15,14,0
24,2.2432224834740144,15,15,0
12,0.9224290666118612,11,4,0
5,2.2869219973641908,140,6,0
6,3.175801146985066,66,13,0
72,1.449827017605231,17,13,0
17,1.8300691757539205,17,20,0
15,3.2184232601964124,17,22,0
12,6.615057668121435,38,19,0
19,6.654459917697403,27,24,0
7,84.4483798815655,143,143,0
7,6.9565654796719825,140,5,0
6,4.383016988697119,140,5,0
5,3.1413174168003852,75,18,0
5,3.5951136926136353,70,21,0
32,4.373518565210832,33,24,0
16,4.032199252936774,27,28,0
13,0.8049780832103302,9,12,0
10,9.931915332679845,145,16,0
5,1.9835676750682965,20,19,0
21,4.283289148251022,27,27,0
13,0.9093445493346362,8,12,0
4,0.22473792471984785,3,30,0
1,260.51690500375105,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3421979043202523,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5477869729323699,15,15,0
36,1.6148192309212808,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.2512804307764379,4,5,0
2,0.3047222816888117,13,3,0
6,1.5628604090614668,17,17,0
8,3.7350932269417063,54,18,0
4,9.61399572637541,166,18,0
58,0.6227640915534175,7,7,0
19,0.6170799028861075,8,7,0
52,0.7300300826165009,8,7,0
55,0.7537149466831855,7,7,0
54,0.7639851274909616,8,7,0
5,3.609671686847762,54,18,0
14,6.23867491900356,38,19,0
19,6.676553886820819,26,24,0
20,3.891579953363429,16,26,0
24,3.2386101060671577,22,21,0
26,3.667944682429386,22,21,0
6,5.015080193649998,139,6,0
6,3.2531386970676497,140,6,0
9,3.2257239736290475,66,13,0
11,2.8115975657501546,38,20,0
12,0.8138419336926662,7,7,0
16,0.9602337508999355,8,8,0
7,7.317405273035133,140,6,0
13,3.09110460831728,17,22,0
13,6.967563684625088,38,19,0
19,7.1452581071118315,27,24,0
9,4.657590334906436,139,5,0
3,3.00079617800697,75,17,0
13,3.7526073854706756,27,27,0
9,64.91253386966268,144,127,0
5,2.8884709437051095,139,5,0
5,2.4322244188317677,140,5,0
20,0.6884019463412008,7,7,0
5,4.5662584963283885,117,13,0
4,5.238390882311888,106,20,0
13,0.8049780832103302,9,12,0
10,9.931915332679845,145,16,0
5,1.9835676750682965,20,19,0
21,4.283289148251022,27,27,0
13,0.9093445493346362,8,12,0
4,0.22473792471984785,3,30,0
1,257.1894593356524,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3421979043202523,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5477869729323699,15,15,0
36,1.6148192309212808,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.2512804307764379,4,5,0
2,0.3047222816888117,13,3,0
6,1.5628604090614668,17,17,0
8,3.7350932269417063,54,18,0
4,9.61399572637541,166,18,0
57,0.6149412392533782,7,7,0
19,0.5958539950865314,8,7,0
53,0.7134700687870065,8,7,0
52,0.7796966450510329,7,7,0
55,0.7310295587772756,8,7,0
4,3.6019373668069363,54,18,0
14,7.171013716568301,38,19,0
19,6.565253531107191,26,24,0
20,3.891579953363429,16,26,0
24,3.2386101060671577,22,21,0
26,3.6679446824293866,22,21,0
6,5.015080193649998,139,6,0
6,3.293305268196424,140,6,0
8,3.086433380901943,66,13,0
11,2.8625102925851555,38,20,0
12,0.8138419336926662,7,7,0
16,0.9602337508999355,8,8,0
7,7.317405273035133,140,6,0
13,3.09110460831728,17,22,0
13,6.153303586647094,38,19,0
19,7.1452581071118315,27,24,0
9,4.681107058108328,139,5,0
3,3.066937342856113,75,17,0
13,3.6871600566485725,27,27,0
9,64.80712728247717,144,127,0
5,2.8884709437051095,139,5,0
5,2.4322244188317677,140,5,0
20,0.6884019463412008,7,7,0
5,4.5662584963283885,117,13,0
4,5.248008629743652,106,20,0
13,0.8049780832103302,9,12,0
10,9.931915332679845,145,16,0
5,1.9835676750682965,20,19,0
21,4.283289148251022,27,27,0
13,0.9093445493346362,8,12,0
4,0.22473792471984785,3,30,0
1,255.0827982840337,500,999,0
7,0.8800182679186866,12,12,0
4,1.5286349511547364,30,13,0
8,2.018713737872144,29,15,0
3,1.3421979043202523,19,15,0
4,0.8741366342396117,10,15,0
3,1.047119279914409,16,15,0
20,1.6932411529765332,15,15,0
18,1.5477869729323699,15,15,0
36,1.6148192309212808,14,15,0
52,1.749126496539576,17,16,0
4,0.8735372075079274,14,15,0
3,1.1448621549425853,17,15,0
5,0.2512804307764379,4,5,0
2,0.3047222816888117,13,3,0
6,1.5628604090614668,17,17,0
8,3.7350932269417063,54,18,0
4,9.61399572637541,166,18,0
57,0.6149412392533782,7,7,0
19,0.5958539950865314,8,7,0
53,0.7134700687870065,8,7,0
52,0.7796966450510329,7,7,0
55,0.7310295587772756,8,7,0
4,3.6019373668069363,54,18,0
14,6.93847091889861,38,19,0
19,6.565253531107191,26,24,0
20,3.891579953363429,16,26,0
24,3.2386101060671577,22,21,0
26,3.6679446824293866,22,21,0
